everyday-thing	turker	triplet	label
fire extinguisher	worker_101	('release lever', 'below', 'valve assembly')	True
fire extinguisher	worker_101	('hose', 'connects', 'valve assembly')	True
fire extinguisher	worker_101	('cylindrical tank', 'above', 'valve assembly')	False
fire extinguisher	worker_101	('cylindrical tank', 'below', 'valve assembly')	True
fire extinguisher	worker_101	('handle', 'connects', 'valve assembly')	True
fire extinguisher	worker_101	('cylindrical tank', 'connects', 'valve assembly')	True
fire extinguisher	worker_101	('handle', 'next to', 'valve assembly')	True
fire extinguisher	worker_101	('cylindrical tank', 'connects', 'hose')	True
fire extinguisher	worker_101	('cylindrical tank', 'inside', 'propellant')	False
fire extinguisher	worker_101	('cylindrical tank', 'contains', 'propellant')	True
fire extinguisher	worker_101	('cylindrical tank', 'inside', 'extinguishing agent')	False
fire extinguisher	worker_101	('cylindrical tank', 'contains', 'extinguishing agent')	True
fire extinguisher	worker_101	('pull pin', 'below', 'release lever')	False
fire extinguisher	worker_101	('valve assembly', 'below', 'release lever')	False
fire extinguisher	worker_101	('valve assembly', 'below', 'cylindrical tank')	False
fire extinguisher	worker_101	('propellant', 'contains', 'cylindrical tank')	False
fire extinguisher	worker_101	('extinguishing agent', 'contains', 'cylindrical tank')	False
fire extinguisher	worker_102	('hose', 'connects', 'valve assembly')	True
fire extinguisher	worker_102	('valve assembly', 'next to', 'release lever')	True
fire extinguisher	worker_102	('release lever', 'next to', 'poll pin')	True
fire extinguisher	worker_102	('release lever', 'next to', 'tamper seal')	True
fire extinguisher	worker_102	('tamper seal', 'next to', 'handle')	True
fire extinguisher	worker_102	('extinguishing agent', 'requires', 'propellant')	True
fire extinguisher	worker_102	('extinguishing agent', 'inside', 'cylindrical tank')	True
fire extinguisher	worker_102	('extinguishing agent', 'above', 'propellant')	True
fire extinguisher	worker_102	('propellant', 'inside', 'cylindrical tank')	True
fire extinguisher	worker_102	('valve assembly', 'connects', 'hose')	True
fire extinguisher	worker_102	('release lever', 'next to', 'valve assembly')	True
fire extinguisher	worker_102	('poll pin', 'next to', 'release lever')	True
fire extinguisher	worker_102	('tamper seal', 'next to', 'release lever')	True
fire extinguisher	worker_102	('handle', 'next to', 'tamper seal')	True
fire extinguisher	worker_102	('propellant', 'requires', 'extinguishing agent')	False
fire extinguisher	worker_102	('propellant', 'required by', 'extinguishing agent')	True
fire extinguisher	worker_102	('cylindrical tank', 'inside', 'extinguishing agent')	False
fire extinguisher	worker_102	('cylindrical tank', 'contains', 'extinguishing agent')	True
fire extinguisher	worker_102	('propellant', 'above', 'extinguishing agent')	False
fire extinguisher	worker_102	('propellant', 'below', 'extinguishing agent')	True
fire extinguisher	worker_102	('cylindrical tank', 'inside', 'propellant')	False
fire extinguisher	worker_102	('cylindrical tank', 'contains', 'propellant')	True
fire extinguisher	worker_102	('extinguishing agent', 'required by', 'propellant')	False
fire extinguisher	worker_102	('extinguishing agent', 'contains', 'cylindrical tank')	False
fire extinguisher	worker_102	('extinguishing agent', 'below', 'propellant')	False
fire extinguisher	worker_102	('propellant', 'contains', 'cylindrical tank')	False
fire extinguisher	worker_100	('cylindrical tank', 'connects', 'valve assembly')	True
fire extinguisher	worker_100	('extinguishing agent', 'above', 'propellant')	True
fire extinguisher	worker_100	('extinguishing agent', 'inside', 'cylindrical tank')	True
fire extinguisher	worker_100	('propellant', 'inside', 'cylindrical tank')	True
fire extinguisher	worker_100	('valve assembly', 'above', 'cylindrical tank')	True
fire extinguisher	worker_100	('valve assembly', 'connects', 'hose')	True
fire extinguisher	worker_100	('pull pin', 'part of', 'valve assembly')	True
fire extinguisher	worker_100	('pull pin', 'connects', 'handle')	True
fire extinguisher	worker_100	('release lever', 'part of', 'valve assembly')	True
fire extinguisher	worker_100	('release lever', 'above', 'tamper seal')	True
fire extinguisher	worker_100	('tamper seal', 'part of', 'valve assembly')	True
fire extinguisher	worker_100	('tamper seal', 'above', 'handle')	True
fire extinguisher	worker_100	('handle', 'part of', 'valve assembly')	True
fire extinguisher	worker_100	('valve assembly', 'connects', 'cylindrical tank')	True
fire extinguisher	worker_100	('propellant', 'above', 'extinguishing agent')	False
fire extinguisher	worker_100	('propellant', 'below', 'extinguishing agent')	True
fire extinguisher	worker_100	('cylindrical tank', 'inside', 'extinguishing agent')	False
fire extinguisher	worker_100	('cylindrical tank', 'contains', 'extinguishing agent')	True
fire extinguisher	worker_100	('cylindrical tank', 'inside', 'propellant')	False
fire extinguisher	worker_100	('cylindrical tank', 'contains', 'propellant')	True
fire extinguisher	worker_100	('cylindrical tank', 'above', 'valve assembly')	False
fire extinguisher	worker_100	('cylindrical tank', 'below', 'valve assembly')	True
fire extinguisher	worker_100	('hose', 'connects', 'valve assembly')	True
fire extinguisher	worker_100	('valve assembly', 'part of', 'pull pin')	False
fire extinguisher	worker_100	('valve assembly', 'has part', 'pull pin')	True
fire extinguisher	worker_100	('handle', 'connects', 'pull pin')	True
fire extinguisher	worker_100	('valve assembly', 'part of', 'release lever')	False
fire extinguisher	worker_100	('valve assembly', 'has part', 'release lever')	True
fire extinguisher	worker_100	('tamper seal', 'above', 'release lever')	False
fire extinguisher	worker_100	('tamper seal', 'below', 'release lever')	True
fire extinguisher	worker_100	('valve assembly', 'part of', 'tamper seal')	False
fire extinguisher	worker_100	('valve assembly', 'has part', 'tamper seal')	True
fire extinguisher	worker_100	('handle', 'above', 'tamper seal')	False
fire extinguisher	worker_100	('handle', 'below', 'tamper seal')	True
fire extinguisher	worker_100	('valve assembly', 'part of', 'handle')	False
fire extinguisher	worker_100	('valve assembly', 'has part', 'handle')	True
fire extinguisher	worker_100	('release lever', 'above', 'handle')	True
fire extinguisher	worker_100	('handle', 'below', 'release lever')	True
fire extinguisher	worker_100	('extinguishing agent', 'below', 'propellant')	False
fire extinguisher	worker_100	('extinguishing agent', 'contains', 'cylindrical tank')	False
fire extinguisher	worker_100	('propellant', 'contains', 'cylindrical tank')	False
fire extinguisher	worker_100	('valve assembly', 'below', 'cylindrical tank')	False
fire extinguisher	worker_100	('pull pin', 'has part', 'valve assembly')	False
fire extinguisher	worker_100	('release lever', 'has part', 'valve assembly')	False
fire extinguisher	worker_100	('release lever', 'below', 'tamper seal')	False
fire extinguisher	worker_100	('tamper seal', 'has part', 'valve assembly')	False
fire extinguisher	worker_100	('tamper seal', 'below', 'handle')	False
fire extinguisher	worker_100	('handle', 'has part', 'valve assembly')	False
fire extinguisher	worker_100	('handle', 'above', 'release lever')	False
fire extinguisher	worker_100	('release lever', 'below', 'handle')	False
hair dryer	worker_101	('barrel', 'connects', 'air-outlet grille')	True
hair dryer	worker_101	('barrel', 'connects', 'fan housing')	True
hair dryer	worker_101	('barrel', 'connects', 'handle')	True
hair dryer	worker_101	('barrel', 'above', 'handle')	True
hair dryer	worker_101	('barrel', 'behind', 'air-outlet grille')	True
hair dryer	worker_101	('fan housing', 'connects', 'air-inlet grille')	True
hair dryer	worker_101	('fan housing', 'connects', 'handle')	True
hair dryer	worker_101	('fan housing', 'above', 'handle')	True
hair dryer	worker_101	('fan housing', 'behind', 'barrel')	True
hair dryer	worker_101	('air-inlet grille', 'behind', 'fan housing')	True
hair dryer	worker_101	('handle', 'connects', 'heat selector switch')	True
hair dryer	worker_101	('handle', 'connects', 'on-off switch')	True
hair dryer	worker_101	('handle', 'connects', 'speed selector switch')	True
hair dryer	worker_101	('handle', 'connects', 'power supply cord')	True
hair dryer	worker_101	('handle', 'above', 'power supply cord')	True
hair dryer	worker_101	('handle', 'above', 'hang-up ring')	True
hair dryer	worker_101	('handle', 'connects', 'hang-up ring')	True
hair dryer	worker_101	('heat selector switch', 'next to', 'on-off switch')	True
hair dryer	worker_101	('heat selector switch', 'next to', 'speed selector switch')	True
hair dryer	worker_101	('speed selector switch', 'next to', 'on-off switch')	True
hair dryer	worker_101	('power supply cord', 'next to', 'hang-up ring')	True
hair dryer	worker_101	('air-outlet grille', 'connects', 'barrel')	True
hair dryer	worker_101	('fan housing', 'connects', 'barrel')	True
hair dryer	worker_101	('handle', 'connects', 'barrel')	True
hair dryer	worker_101	('handle', 'above', 'barrel')	False
hair dryer	worker_101	('handle', 'below', 'barrel')	True
hair dryer	worker_101	('air-outlet grille', 'behind', 'barrel')	False
hair dryer	worker_101	('air-outlet grille', 'in front of', 'barrel')	True
hair dryer	worker_101	('air-inlet grille', 'connects', 'fan housing')	True
hair dryer	worker_101	('handle', 'connects', 'fan housing')	True
hair dryer	worker_101	('handle', 'above', 'fan housing')	False
hair dryer	worker_101	('handle', 'below', 'fan housing')	True
hair dryer	worker_101	('barrel', 'behind', 'fan housing')	False
hair dryer	worker_101	('barrel', 'in front of', 'fan housing')	True
hair dryer	worker_101	('fan housing', 'behind', 'air-inlet grille')	False
hair dryer	worker_101	('fan housing', 'in front of', 'air-inlet grille')	True
hair dryer	worker_101	('heat selector switch', 'connects', 'handle')	True
hair dryer	worker_101	('on-off switch', 'connects', 'handle')	True
hair dryer	worker_101	('speed selector switch', 'connects', 'handle')	True
hair dryer	worker_101	('power supply cord', 'connects', 'handle')	True
hair dryer	worker_101	('power supply cord', 'above', 'handle')	False
hair dryer	worker_101	('power supply cord', 'below', 'handle')	True
hair dryer	worker_101	('hang-up ring', 'above', 'handle')	False
hair dryer	worker_101	('hang-up ring', 'below', 'handle')	True
hair dryer	worker_101	('hang-up ring', 'connects', 'handle')	True
hair dryer	worker_101	('on-off switch', 'next to', 'heat selector switch')	True
hair dryer	worker_101	('speed selector switch', 'next to', 'heat selector switch')	True
hair dryer	worker_101	('on-off switch', 'next to', 'speed selector switch')	True
hair dryer	worker_101	('hang-up ring', 'next to', 'power supply cord')	True
hair dryer	worker_101	('barrel', 'above', 'power supply cord')	True
hair dryer	worker_101	('barrel', 'above', 'hang-up ring')	True
hair dryer	worker_101	('fan housing', 'above', 'power supply cord')	True
hair dryer	worker_101	('fan housing', 'above', 'hang-up ring')	True
hair dryer	worker_101	('fan housing', 'behind', 'air-outlet grille')	True
hair dryer	worker_101	('air-inlet grille', 'behind', 'barrel')	True
hair dryer	worker_101	('air-outlet grille', 'in front of', 'fan housing')	True
hair dryer	worker_101	('barrel', 'in front of', 'air-inlet grille')	True
hair dryer	worker_101	('power supply cord', 'below', 'barrel')	True
hair dryer	worker_101	('power supply cord', 'below', 'fan housing')	True
hair dryer	worker_101	('hang-up ring', 'below', 'barrel')	True
hair dryer	worker_101	('hang-up ring', 'below', 'fan housing')	True
hair dryer	worker_101	('barrel', 'below', 'handle')	False
hair dryer	worker_101	('barrel', 'in front of', 'air-outlet grille')	False
hair dryer	worker_101	('fan housing', 'below', 'handle')	False
hair dryer	worker_101	('fan housing', 'in front of', 'barrel')	False
hair dryer	worker_101	('air-inlet grille', 'in front of', 'fan housing')	False
hair dryer	worker_101	('handle', 'below', 'power supply cord')	False
hair dryer	worker_101	('handle', 'below', 'hang-up ring')	False
hair dryer	worker_101	('power supply cord', 'above', 'barrel')	False
hair dryer	worker_101	('hang-up ring', 'above', 'barrel')	False
hair dryer	worker_101	('power supply cord', 'above', 'fan housing')	False
hair dryer	worker_101	('hang-up ring', 'above', 'fan housing')	False
hair dryer	worker_101	('air-outlet grille', 'behind', 'fan housing')	False
hair dryer	worker_101	('barrel', 'behind', 'air-inlet grille')	False
hair dryer	worker_101	('fan housing', 'in front of', 'air-outlet grille')	False
hair dryer	worker_101	('air-inlet grille', 'in front of', 'barrel')	False
hair dryer	worker_101	('barrel', 'below', 'power supply cord')	False
hair dryer	worker_101	('fan housing', 'below', 'power supply cord')	False
hair dryer	worker_101	('barrel', 'below', 'hang-up ring')	False
hair dryer	worker_101	('fan housing', 'below', 'hang-up ring')	False
hair dryer	worker_101	('air-inlet grille', 'behind', 'air-outlet grille')	True
hair dryer	worker_101	('air-outlet grille', 'in front of', 'air-inlet grille')	True
hair dryer	worker_101	('air-outlet grille', 'behind', 'air-inlet grille')	False
hair dryer	worker_101	('air-inlet grille', 'in front of', 'air-outlet grille')	False
hair dryer	worker_100	('fan blades', 'inside', 'fan housing')	True
hair dryer	worker_100	('barrel', 'connects', 'fan housing')	True
hair dryer	worker_100	('barrel', 'connects', 'handle')	True
hair dryer	worker_100	('barrel', 'above', 'handle')	True
hair dryer	worker_100	('fan housing', 'behind', 'barrel')	True
hair dryer	worker_100	('air-outlet grille', 'inside', 'barrel')	True
hair dryer	worker_100	('heating coils', 'inside', 'barrel')	True
hair dryer	worker_100	('heating coils', 'behind', 'air-outlet grille')	True
hair dryer	worker_100	('handle', 'connects', 'power cord')	True
hair dryer	worker_100	('handle', 'above', 'power cord')	True
hair dryer	worker_100	('speed selector switch', 'part of', 'handle')	True
hair dryer	worker_100	('speed selector switch', 'next to', 'power switch')	True
hair dryer	worker_100	('power switch', 'part of', 'handle')	True
hair dryer	worker_100	('fan housing', 'inside', 'fan blades')	False
hair dryer	worker_100	('fan housing', 'contains', 'fan blades')	True
hair dryer	worker_100	('fan housing', 'connects', 'barrel')	True
hair dryer	worker_100	('handle', 'connects', 'barrel')	True
hair dryer	worker_100	('handle', 'above', 'barrel')	False
hair dryer	worker_100	('handle', 'below', 'barrel')	True
hair dryer	worker_100	('barrel', 'behind', 'fan housing')	False
hair dryer	worker_100	('barrel', 'in front of', 'fan housing')	True
hair dryer	worker_100	('barrel', 'inside', 'air-outlet grille')	False
hair dryer	worker_100	('barrel', 'contains', 'air-outlet grille')	True
hair dryer	worker_100	('barrel', 'inside', 'heating coils')	False
hair dryer	worker_100	('barrel', 'contains', 'heating coils')	True
hair dryer	worker_100	('air-outlet grille', 'behind', 'heating coils')	False
hair dryer	worker_100	('air-outlet grille', 'in front of', 'heating coils')	True
hair dryer	worker_100	('power cord', 'connects', 'handle')	True
hair dryer	worker_100	('power cord', 'above', 'handle')	False
hair dryer	worker_100	('power cord', 'below', 'handle')	True
hair dryer	worker_100	('handle', 'part of', 'speed selector switch')	False
hair dryer	worker_100	('handle', 'has part', 'speed selector switch')	True
hair dryer	worker_100	('power switch', 'next to', 'speed selector switch')	True
hair dryer	worker_100	('handle', 'part of', 'power switch')	False
