everyday-thing	worker id	part1	relation	part2	label
bookcase	worker_101	bottom	above	sides	FALSE
bookcase	worker_101	bottom	below	sides	TRUE
bookcase	worker_101	top	above	bottom	TRUE
bookcase	worker_101	bottom	below	top	TRUE
bookcase	worker_101	top	below	sides	FALSE
bookcase	worker_101	top	below	divider	FALSE
bookcase	worker_101	top	below	shelf	FALSE
bookcase	worker_101	shelf	below	bottom	FALSE
bookcase	worker_101	divider	below	bottom	FALSE
bookcase	worker_101	sides	below	bottom	FALSE
bookcase	worker_101	bottom	above	top	FALSE
bookcase	worker_101	top	below	bottom	FALSE
bookcase	worker_102	dividers	connects	top	TRUE
bookcase	worker_102	dividers	connects	bottom	TRUE
bookcase	worker_102	dividers	above	bottom	TRUE
bookcase	worker_102	dividers	next to	shelf	TRUE
bookcase	worker_102	top	above	shelf	TRUE
bookcase	worker_102	shelf	above	bottome	TRUE
bookcase	worker_102	dividers	behind	top	TRUE
bookcase	worker_102	top	connects	dividers	TRUE
bookcase	worker_102	bottom	connects	dividers	TRUE
bookcase	worker_102	bottom	above	dividers	FALSE
bookcase	worker_102	bottom	below	dividers	TRUE
bookcase	worker_102	shelf	next to	dividers	TRUE
bookcase	worker_102	shelf	above	top	FALSE
bookcase	worker_102	shelf	below	top	TRUE
bookcase	worker_102	bottome	above	shelf	FALSE
bookcase	worker_102	bottome	below	shelf	TRUE
bookcase	worker_102	top	behind	dividers	FALSE
bookcase	worker_102	top	in front of	dividers	TRUE
bookcase	worker_102	top	above	bottome	TRUE
bookcase	worker_102	bottome	below	top	TRUE
bookcase	worker_102	dividers	below	bottom	FALSE
bookcase	worker_102	top	below	shelf	FALSE
bookcase	worker_102	shelf	below	bottome	FALSE
bookcase	worker_102	dividers	in front of	top	FALSE
bookcase	worker_102	bottome	above	top	FALSE
bookcase	worker_102	top	below	bottome	FALSE
bus	worker_101	roof	above	windows	TRUE
bus	worker_101	brakelights	behind	sides	TRUE
bus	worker_101	windows	above	sides	TRUE
bus	worker_101	windows	next to	door	TRUE
bus	worker_101	door	connects	sides	TRUE
bus	worker_101	sides	connects	wheels	TRUE
bus	worker_101	sides	above	wheels	TRUE
bus	worker_101	wheels	behind	door	TRUE
bus	worker_101	door	next to	sides	TRUE
bus	worker_101	windshield	behind	door	TRUE
bus	worker_101	windshield	behind	wipers	TRUE
bus	worker_101	indicators	above	windshield	TRUE
bus	worker_101	windshield	above	headlights	TRUE
bus	worker_101	steering wheel	behind	windshield	TRUE
bus	worker_101	headlights	next to	horn	TRUE
bus	worker_101	windows	above	roof	FALSE
bus	worker_101	windows	below	roof	TRUE
bus	worker_101	sides	behind	brakelights	FALSE
bus	worker_101	sides	in front of	brakelights	TRUE
bus	worker_101	sides	above	windows	FALSE
bus	worker_101	sides	below	windows	TRUE
bus	worker_101	door	next to	windows	TRUE
bus	worker_101	sides	connects	door	TRUE
bus	worker_101	wheels	connects	sides	TRUE
bus	worker_101	wheels	above	sides	FALSE
bus	worker_101	wheels	below	sides	TRUE
bus	worker_101	door	behind	wheels	FALSE
bus	worker_101	door	in front of	wheels	TRUE
bus	worker_101	sides	next to	door	TRUE
bus	worker_101	door	behind	windshield	FALSE
bus	worker_101	door	in front of	windshield	TRUE
bus	worker_101	wipers	behind	windshield	FALSE
bus	worker_101	wipers	in front of	windshield	TRUE
bus	worker_101	windshield	above	indicators	FALSE
bus	worker_101	windshield	below	indicators	TRUE
bus	worker_101	headlights	above	windshield	FALSE
bus	worker_101	headlights	below	windshield	TRUE
bus	worker_101	windshield	behind	steering wheel	FALSE
bus	worker_101	windshield	in front of	steering wheel	TRUE
bus	worker_101	horn	next to	headlights	TRUE
bus	worker_101	roof	above	sides	TRUE
bus	worker_101	windows	above	wheels	TRUE
bus	worker_101	indicators	above	headlights	TRUE
bus	worker_101	steering wheel	behind	door	TRUE
bus	worker_101	steering wheel	behind	wipers	TRUE
bus	worker_101	sides	below	roof	TRUE
bus	worker_101	wheels	below	windows	TRUE
bus	worker_101	door	in front of	steering wheel	TRUE
bus	worker_101	wipers	in front of	steering wheel	TRUE
bus	worker_101	headlights	below	indicators	TRUE
bus	worker_101	roof	below	windows	FALSE
bus	worker_101	brakelights	in front of	sides	FALSE
bus	worker_101	windows	below	sides	FALSE
bus	worker_101	sides	below	wheels	FALSE
bus	worker_101	wheels	in front of	door	FALSE
bus	worker_101	windshield	in front of	door	FALSE
bus	worker_101	windshield	in front of	wipers	FALSE
bus	worker_101	indicators	below	windshield	FALSE
bus	worker_101	windshield	below	headlights	FALSE
bus	worker_101	steering wheel	in front of	windshield	FALSE
bus	worker_101	sides	above	roof	FALSE
bus	worker_101	wheels	above	windows	FALSE
bus	worker_101	headlights	above	indicators	FALSE
bus	worker_101	door	behind	steering wheel	FALSE
bus	worker_101	wipers	behind	steering wheel	FALSE
bus	worker_101	roof	below	sides	FALSE
bus	worker_101	windows	below	wheels	FALSE
bus	worker_101	steering wheel	in front of	door	FALSE
bus	worker_101	steering wheel	in front of	wipers	FALSE
bus	worker_101	indicators	below	headlights	FALSE
bus	worker_101	roof	above	wheels	TRUE
bus	worker_101	wheels	below	roof	TRUE
bus	worker_101	wheels	above	roof	FALSE
bus	worker_101	roof	below	wheels	FALSE
bus	worker_104	roof	above	breaklights	TRUE
bus	worker_104	breaklights	behind	headlights	TRUE
bus	worker_104	indicators	behind	headlights	TRUE
bus	worker_104	indicators	next to	horn	TRUE
bus	worker_104	horn	part of	steering wheel	TRUE
bus	worker_104	steering wheel	behind	windows	TRUE
bus	worker_104	windows	behind	wipers	TRUE
bus	worker_104	wipers	next to	door	TRUE
bus	worker_104	door	above	wheels	TRUE
bus	worker_104	breaklights	above	roof	FALSE
bus	worker_104	breaklights	below	roof	TRUE
bus	worker_104	headlights	behind	breaklights	FALSE
bus	worker_104	headlights	in front of	breaklights	TRUE
bus	worker_104	headlights	behind	indicators	FALSE
bus	worker_104	headlights	in front of	indicators	TRUE
bus	worker_104	horn	next to	indicators	TRUE
bus	worker_104	steering wheel	part of	horn	FALSE
bus	worker_104	steering wheel	has part	horn	TRUE
bus	worker_104	windows	behind	steering wheel	FALSE
bus	worker_104	windows	in front of	steering wheel	TRUE
bus	worker_104	wipers	behind	windows	FALSE
bus	worker_104	wipers	in front of	windows	TRUE
bus	worker_104	door	next to	wipers	TRUE
bus	worker_104	wheels	above	door	FALSE
bus	worker_104	wheels	below	door	TRUE
bus	worker_104	steering wheel	behind	wipers	TRUE
bus	worker_104	wipers	in front of	steering wheel	TRUE
bus	worker_104	roof	below	breaklights	FALSE
bus	worker_104	breaklights	in front of	headlights	FALSE
bus	worker_104	indicators	in front of	headlights	FALSE
bus	worker_104	horn	has part	steering wheel	FALSE
bus	worker_104	steering wheel	in front of	windows	FALSE
bus	worker_104	windows	in front of	wipers	FALSE
bus	worker_104	door	below	wheels	FALSE
bus	worker_104	wipers	behind	steering wheel	FALSE
bus	worker_104	steering wheel	in front of	wipers	FALSE
bus	worker_102	roof	above	indicators	TRUE
bus	worker_102	roof	above	windows	TRUE
bus	worker_102	windows	above	wheels	TRUE
bus	worker_102	brakelights	behind	windows	TRUE
bus	worker_102	windows	next to	door	TRUE
bus	worker_102	door	next to	headlights	TRUE
bus	worker_102	steering wheel	next to	horn	TRUE
bus	worker_102	steering wheel	above	headlights	TRUE
bus	worker_102	indicators	above	wipers	TRUE
bus	worker_102	indicators	above	roof	FALSE
bus	worker_102	indicators	below	roof	TRUE
bus	worker_102	windows	above	roof	FALSE
bus	worker_102	windows	below	roof	TRUE
bus	worker_102	wheels	above	windows	FALSE
bus	worker_102	wheels	below	windows	TRUE
bus	worker_102	windows	behind	brakelights	FALSE
bus	worker_102	windows	in front of	brakelights	TRUE
bus	worker_102	door	next to	windows	TRUE
bus	worker_102	headlights	next to	door	TRUE
bus	worker_102	horn	next to	steering wheel	TRUE
bus	worker_102	headlights	above	steering wheel	FALSE
bus	worker_102	headlights	below	steering wheel	TRUE
bus	worker_102	wipers	above	indicators	FALSE
bus	worker_102	wipers	below	indicators	TRUE
bus	worker_102	roof	above	wipers	TRUE
bus	worker_102	roof	above	wheels	TRUE
bus	worker_102	wheels	below	roof	TRUE
bus	worker_102	wipers	below	roof	TRUE
bus	worker_102	roof	below	indicators	FALSE
bus	worker_102	roof	below	windows	FALSE
bus	worker_102	windows	below	wheels	FALSE
bus	worker_102	brakelights	in front of	windows	FALSE
bus	worker_102	steering wheel	below	headlights	FALSE
bus	worker_102	indicators	below	wipers	FALSE
bus	worker_102	wipers	above	roof	FALSE
bus	worker_102	wheels	above	roof	FALSE
bus	worker_102	roof	below	wheels	FALSE
bus	worker_102	roof	below	wipers	FALSE
butterfly	worker_110	antennae	above	head	TRUE
butterfly	worker_110	antennae	connects	head	TRUE
butterfly	worker_110	head	above	thorax	TRUE
butterfly	worker_110	head	connects	thorax	TRUE
butterfly	worker_110	thorax	above	abdomen	TRUE
butterfly	worker_110	thorax	connects	abdomen	TRUE
butterfly	worker_110	thorax	next to	wings	TRUE
butterfly	worker_110	abdomen	next to	wings	TRUE
butterfly	worker_110	wings	connects	thorax	TRUE
butterfly	worker_110	head	above	antennae	FALSE
butterfly	worker_110	head	below	antennae	TRUE
butterfly	worker_110	head	connects	antennae	TRUE
butterfly	worker_110	thorax	above	head	FALSE
butterfly	worker_110	thorax	below	head	TRUE
butterfly	worker_110	thorax	connects	head	TRUE
butterfly	worker_110	abdomen	above	thorax	FALSE
butterfly	worker_110	abdomen	below	thorax	TRUE
butterfly	worker_110	abdomen	connects	thorax	TRUE
butterfly	worker_110	wings	next to	thorax	TRUE
butterfly	worker_110	wings	next to	abdomen	TRUE
butterfly	worker_110	thorax	connects	wings	TRUE
butterfly	worker_110	antennae	above	thorax	TRUE
butterfly	worker_110	head	above	abdomen	TRUE
butterfly	worker_110	thorax	below	antennae	TRUE
butterfly	worker_110	abdomen	below	head	TRUE
butterfly	worker_110	antennae	below	head	FALSE
butterfly	worker_110	head	below	thorax	FALSE
butterfly	worker_110	thorax	below	abdomen	FALSE
butterfly	worker_110	thorax	above	antennae	FALSE
butterfly	worker_110	abdomen	above	head	FALSE
butterfly	worker_110	antennae	below	thorax	FALSE
butterfly	worker_110	head	below	abdomen	FALSE
butterfly	worker_110	antennae	above	abdomen	TRUE
butterfly	worker_110	abdomen	below	antennae	TRUE
butterfly	worker_110	abdomen	above	antennae	FALSE
butterfly	worker_110	antennae	below	abdomen	FALSE
butterfly	worker_101	thorax	connects	head	TRUE
butterfly	worker_101	thorax	connects	abdomen	TRUE
butterfly	worker_101	thorax	behind	head	TRUE
butterfly	worker_101	abdomen	behind	thorax	TRUE
butterfly	worker_101	abdomen	next to	wings	TRUE
butterfly	worker_101	wings	next to	abdomen	TRUE
butterfly	worker_101	abdomen	connects	head	TRUE
butterfly	worker_101	head	connects	antenna	TRUE
butterfly	worker_101	antenna	above	head	TRUE
butterfly	worker_101	head	connects	thorax	TRUE
butterfly	worker_101	abdomen	connects	thorax	TRUE
butterfly	worker_101	head	behind	thorax	FALSE
butterfly	worker_101	head	in front of	thorax	TRUE
butterfly	worker_101	thorax	behind	abdomen	FALSE
butterfly	worker_101	thorax	in front of	abdomen	TRUE
butterfly	worker_101	head	connects	abdomen	TRUE
butterfly	worker_101	antenna	connects	head	TRUE
butterfly	worker_101	head	above	antenna	FALSE
butterfly	worker_101	head	below	antenna	TRUE
butterfly	worker_101	abdomen	behind	head	TRUE
butterfly	worker_101	head	in front of	abdomen	TRUE
butterfly	worker_101	thorax	in front of	head	FALSE
butterfly	worker_101	abdomen	in front of	thorax	FALSE
butterfly	worker_101	antenna	below	head	FALSE
butterfly	worker_101	head	behind	abdomen	FALSE
butterfly	worker_101	abdomen	in front of	head	FALSE
butterfly	worker_102	antenna	above	head	TRUE
butterfly	worker_102	antenna	connects	head	TRUE
butterfly	worker_102	head	above	thorax	TRUE
butterfly	worker_102	head	connects	thorax	TRUE
butterfly	worker_102	thorax	above	abdomen	TRUE
butterfly	worker_102	thorax	connects	abdomen	TRUE
butterfly	worker_102	abdomen	connects	wings	TRUE
butterfly	worker_102	wings	connects	thorax	TRUE
butterfly	worker_102	head	above	antenna	FALSE
butterfly	worker_102	head	below	antenna	TRUE
butterfly	worker_102	head	connects	antenna	TRUE
butterfly	worker_102	thorax	above	head	FALSE
butterfly	worker_102	thorax	below	head	TRUE
butterfly	worker_102	thorax	connects	head	TRUE
butterfly	worker_102	abdomen	above	thorax	FALSE
butterfly	worker_102	abdomen	below	thorax	TRUE
butterfly	worker_102	abdomen	connects	thorax	TRUE
butterfly	worker_102	wings	connects	abdomen	TRUE
butterfly	worker_102	thorax	connects	wings	TRUE
butterfly	worker_102	antenna	above	thorax	TRUE
butterfly	worker_102	head	above	abdomen	TRUE
butterfly	worker_102	thorax	below	antenna	TRUE
butterfly	worker_102	abdomen	below	head	TRUE
butterfly	worker_102	antenna	below	head	FALSE
butterfly	worker_102	head	below	thorax	FALSE
butterfly	worker_102	thorax	below	abdomen	FALSE
butterfly	worker_102	thorax	above	antenna	FALSE
butterfly	worker_102	abdomen	above	head	FALSE
butterfly	worker_102	antenna	below	thorax	FALSE
butterfly	worker_102	head	below	abdomen	FALSE
butterfly	worker_102	antenna	above	abdomen	TRUE
butterfly	worker_102	abdomen	below	antenna	TRUE
butterfly	worker_102	abdomen	above	antenna	FALSE
butterfly	worker_102	antenna	below	abdomen	FALSE
cable car	worker_111	cable car grip	above	cable	TRUE
cable car	worker_111	cable car grip	above	cabin	TRUE
cable car	worker_111	cabin windows	part of	cabin	TRUE
cable car	worker_111	cabin seats	part of	cabin	TRUE
cable car	worker_111	cabin doors	part of	cabin	TRUE
cable car	worker_111	cable	above	cable car grip	FALSE
cable car	worker_111	cable	below	cable car grip	TRUE
cable car	worker_111	cabin	above	cable car grip	FALSE
cable car	worker_111	cabin	below	cable car grip	TRUE
cable car	worker_111	cabin	part of	cabin windows	FALSE
cable car	worker_111	cabin	has part	cabin windows	TRUE
cable car	worker_111	cabin	part of	cabin seats	FALSE
cable car	worker_111	cabin	has part	cabin seats	TRUE
cable car	worker_111	cabin	part of	cabin doors	FALSE
cable car	worker_111	cabin	has part	cabin doors	TRUE
cable car	worker_111	cable car grip	below	cable	FALSE
cable car	worker_111	cable car grip	below	cabin	FALSE
cable car	worker_111	cabin windows	has part	cabin	FALSE
cable car	worker_111	cabin seats	has part	cabin	FALSE
cable car	worker_111	cabin doors	has part	cabin	FALSE
cable car	worker_101	cable	above	cable car grip	TRUE
cable car	worker_101	cable	connects	cable car grip	TRUE
cable car	worker_101	cable car grip	above	cabin	TRUE
cable car	worker_101	cable car grip	connects	cabin	TRUE
cable car	worker_101	cabin	connects	cabin door	TRUE
cable car	worker_101	cabin	connects	cabin window	TRUE
cable car	worker_101	cabin seats	inside	cabin	TRUE
cable car	worker_101	cabin seats	next to	cabin windows	TRUE
cable car	worker_101	cabin seats	next to	cabin door	TRUE
cable car	worker_101	cabin door	next to	cabin window	TRUE
cable car	worker_101	cable car grip	above	cable	FALSE
cable car	worker_101	cable car grip	below	cable	TRUE
cable car	worker_101	cable car grip	connects	cable	TRUE
cable car	worker_101	cabin	above	cable car grip	FALSE
cable car	worker_101	cabin	below	cable car grip	TRUE
cable car	worker_101	cabin	connects	cable car grip	TRUE
cable car	worker_101	cabin door	connects	cabin	TRUE
cable car	worker_101	cabin window	connects	cabin	TRUE
cable car	worker_101	cabin	inside	cabin seats	FALSE
cable car	worker_101	cabin	contains	cabin seats	TRUE
cable car	worker_101	cabin windows	next to	cabin seats	TRUE
cable car	worker_101	cabin door	next to	cabin seats	TRUE
cable car	worker_101	cabin window	next to	cabin door	TRUE
cable car	worker_101	cable	above	cabin	TRUE
cable car	worker_101	cabin	below	cable	TRUE
cable car	worker_101	cable	below	cable car grip	FALSE
cable car	worker_101	cable car grip	below	cabin	FALSE
cable car	worker_101	cabin seats	contains	cabin	FALSE
cable car	worker_101	cabin	above	cable	FALSE
cable car	worker_101	cable	below	cabin	FALSE
cable car	worker_102	cable	connects	cable car grip	TRUE
cable car	worker_102	cable	above	cable car	TRUE
cable car	worker_102	cable car grip	above	cable car	TRUE
cable car	worker_102	cabin door	part of	cable car	TRUE
cable car	worker_102	cabin windows	part of	cable car	TRUE
cable car	worker_102	cabin seats	inside	cable car	TRUE
cable car	worker_102	cabin windows	next to	cabin door	TRUE
cable car	worker_102	cable car	requires	cable	TRUE
cable car	worker_102	cable car grip	connects	cable	TRUE
cable car	worker_102	cable car	above	cable	FALSE
cable car	worker_102	cable car	below	cable	TRUE
cable car	worker_102	cable car	above	cable car grip	FALSE
cable car	worker_102	cable car	below	cable car grip	TRUE
cable car	worker_102	cable car	part of	cabin door	FALSE
cable car	worker_102	cable car	has part	cabin door	TRUE
cable car	worker_102	cable car	part of	cabin windows	FALSE
cable car	worker_102	cable car	has part	cabin windows	TRUE
cable car	worker_102	cable car	inside	cabin seats	FALSE
cable car	worker_102	cable car	contains	cabin seats	TRUE
cable car	worker_102	cabin door	next to	cabin windows	TRUE
cable car	worker_102	cable	requires	cable car	FALSE
cable car	worker_102	cable	required by	cable car	TRUE
cable car	worker_102	cable	below	cable car	FALSE
cable car	worker_102	cable car grip	below	cable car	FALSE
cable car	worker_102	cabin door	has part	cable car	FALSE
cable car	worker_102	cabin windows	has part	cable car	FALSE
cable car	worker_102	cabin seats	contains	cable car	FALSE
cable car	worker_102	cable car	required by	cable	FALSE
calculator	worker_101	back cover	behind	processor chip	TRUE
calculator	worker_101	display	connects	processor chip	TRUE
calculator	worker_101	processor chip	connects	display	TRUE
calculator	worker_101	button battery	connects	processor chip	TRUE
calculator	worker_101	processor chip	connects	keyboard sensor	TRUE
calculator	worker_101	processor chip	behind	keyboard sensor	TRUE
calculator	worker_101	display	above	keyboard sensor	TRUE
calculator	worker_101	display	connects	keyboard sensor	TRUE
calculator	worker_101	keyboard sensors	behind	rubber keyboard	TRUE
calculator	worker_101	rubber keyboard	behind	front cover	TRUE
calculator	worker_101	display	behind	front cover	TRUE
